clone_a,clone_b,batch,n_a,n_b,sinkhorn,energy
E8.0-R1-C3,E10.0-R1-C5,30,359,9587,62.552574157714844,3.174271583557129
E8.0-R1-C3,E10.0-R1-C5,31,359,9587,69.59953308105469,3.041971206665039
E8.0-R1-C3,E10.0-R1-C5,32,359,9587,60.32112503051758,3.054403305053711
E8.0-R1-C3,E10.0-R1-C5,33,359,9587,63.65139389038086,3.096456527709961
E8.0-R1-C3,E10.0-R1-C5,34,359,9587,62.277652740478516,3.2243881225585938
E8.0-R1-C3,E10.0-R1-C5,35,359,9587,64.43809509277344,3.1765336990356445
E8.0-R1-C3,E10.0-R1-C5,36,359,9587,62.824073791503906,2.9339723587036133
E8.0-R1-C3,E10.0-R1-C5,37,359,9587,62.117767333984375,3.2267589569091797
E8.0-R1-C3,E10.0-R1-C5,38,359,9587,66.19186401367188,3.3300676345825195
E8.0-R1-C3,E10.0-R1-C5,39,359,9587,79.42613220214844,3.3062915802001953
E8.0-R1-C3,E10.0-R1-C5,40,359,9587,61.575374603271484,3.101837158203125
E8.0-R1-C3,E10.0-R1-C5,41,359,9587,59.47149658203125,3.0971946716308594
E8.0-R1-C3,E10.0-R1-C5,42,359,9587,60.54158020019531,3.0834226608276367
E8.0-R1-C3,E10.0-R1-C5,43,359,9587,63.634918212890625,3.537930488586426
E8.0-R1-C3,E10.0-R1-C5,44,359,9587,63.56071090698242,3.1701698303222656
E8.0-R1-C3,E10.0-R1-C5,45,359,9587,62.92033767700195,3.0250282287597656
E8.0-R1-C3,E10.0-R1-C5,46,359,9587,62.009586334228516,3.645573616027832
E8.0-R1-C3,E10.0-R1-C5,47,359,9587,60.16157531738281,2.958047866821289
E8.0-R1-C3,E10.0-R1-C5,48,359,9587,61.588287353515625,3.2771549224853516
E8.0-R1-C3,E10.0-R1-C5,49,359,9587,65.88426208496094,3.3559484481811523
E8.0-R1-C3,E10.0-R1-C6,0,359,5467,63.81733703613281,3.095296859741211
E8.0-R1-C3,E10.0-R1-C6,1,359,5467,61.01012420654297,3.126376152038574
E8.0-R1-C3,E10.0-R1-C6,2,359,5467,63.85247802734375,3.1519269943237305
E8.0-R1-C3,E10.0-R1-C6,3,359,5467,64.07295989990234,2.839358329772949
E8.0-R1-C3,E10.0-R1-C6,4,359,5467,67.15579986572266,3.237812042236328
E8.0-R1-C3,E10.0-R1-C6,5,359,5467,64.05342102050781,2.955270767211914
E8.0-R1-C3,E10.0-R1-C6,6,359,5467,62.57383346557617,2.990117073059082
E8.0-R1-C3,E10.0-R1-C6,7,359,5467,58.90031814575195,3.0381107330322266
E8.0-R1-C3,E10.0-R1-C6,8,359,5467,67.47288513183594,3.156370162963867
E8.0-R1-C3,E10.0-R1-C6,9,359,5467,67.30404663085938,3.284823417663574
E8.0-R1-C3,E10.0-R1-C6,10,359,5467,64.02470397949219,3.6810874938964844
E8.0-R1-C3,E10.0-R1-C6,11,359,5467,63.89703369140625,3.0066938400268555
E8.0-R1-C3,E10.0-R1-C6,12,359,5467,69.17816162109375,3.056385040283203
E8.0-R1-C3,E10.0-R1-C6,13,359,5467,57.25985336303711,3.3322906494140625
E8.0-R1-C3,E10.0-R1-C6,14,359,5467,65.37628173828125,3.3125858306884766
E8.0-R1-C3,E10.0-R1-C6,15,359,5467,62.66285705566406,3.077573776245117
E8.0-R1-C3,E10.0-R1-C6,16,359,5467,71.57911682128906,3.0768728256225586
E8.0-R1-C3,E10.0-R1-C6,17,359,5467,61.05929946899414,3.1059017181396484
E8.0-R1-C3,E10.0-R1-C6,18,359,5467,62.525638580322266,3.0628652572631836
E8.0-R1-C3,E10.0-R1-C6,19,359,5467,63.30087661743164,3.6689939498901367
E8.0-R1-C3,E10.0-R1-C6,20,359,5467,63.318885803222656,3.1354503631591797
E8.0-R1-C3,E10.0-R1-C6,21,359,5467,64.06983947753906,2.928656578063965
E8.0-R1-C3,E10.0-R1-C6,22,359,5467,70.41912841796875,3.221822738647461
E8.0-R1-C3,E10.0-R1-C6,23,359,5467,67.85208129882812,3.2116270065307617
E8.0-R1-C3,E10.0-R1-C6,24,359,5467,65.4030990600586,3.098552703857422
E8.0-R1-C3,E10.0-R1-C6,25,359,5467,60.941558837890625,3.3116416931152344
E8.0-R1-C3,E10.0-R1-C6,26,359,5467,63.4831428527832,2.968160629272461
E8.0-R1-C3,E10.0-R1-C6,27,359,5467,60.070133209228516,3.033201217651367
E8.0-R1-C3,E10.0-R1-C6,28,359,5467,62.70629119873047,3.275862693786621
E8.0-R1-C3,E10.0-R1-C6,29,359,5467,62.18621826171875,3.1442108154296875
E8.0-R1-C3,E10.0-R1-C6,30,359,5467,72.23750305175781,3.163670539855957
E8.0-R1-C3,E10.0-R1-C6,31,359,5467,64.23637390136719,3.0432233810424805
E8.0-R1-C3,E10.0-R1-C6,32,359,5467,61.70136260986328,3.0700387954711914
E8.0-R1-C3,E10.0-R1-C6,33,359,5467,66.96847534179688,3.171344757080078
E8.0-R1-C3,E10.0-R1-C6,34,359,5467,66.01893615722656,3.139878273010254
E8.0-R1-C3,E10.0-R1-C6,35,359,5467,62.23826599121094,3.158114433288574
E8.0-R1-C3,E10.0-R1-C6,36,359,5467,64.09811401367188,3.372722625732422
E8.0-R1-C3,E10.0-R1-C6,37,359,5467,59.68377685546875,2.811441421508789
E8.0-R1-C3,E10.0-R1-C6,38,359,5467,60.810123443603516,3.2407121658325195
E8.0-R1-C3,E10.0-R1-C6,39,359,5467,66.05447387695312,2.90738582611084
E8.0-R1-C3,E10.0-R1-C6,40,359,5467,64.69522857666016,2.8971939086914062
E8.0-R1-C3,E10.0-R1-C6,41,359,5467,65.48360443115234,3.2215747833251953
E8.0-R1-C3,E10.0-R1-C6,42,359,5467,64.09365844726562,3.0321178436279297
E8.0-R1-C3,E10.0-R1-C6,43,359,5467,58.72602462768555,2.957839012145996
E8.0-R1-C3,E10.0-R1-C6,44,359,5467,61.574798583984375,3.1747093200683594
E8.0-R1-C3,E10.0-R1-C6,45,359,5467,58.270652770996094,3.104839324951172
E8.0-R1-C3,E10.0-R1-C6,46,359,5467,58.393497467041016,2.8190908432006836
E8.0-R1-C3,E10.0-R1-C6,47,359,5467,61.39708709716797,2.9835128784179688
E8.0-R1-C3,E10.0-R1-C6,48,359,5467,68.81765747070312,3.8990373611450195
E8.0-R1-C3,E10.0-R1-C6,49,359,5467,59.952518463134766,2.984621047973633
E8.0-R1-C3,E10.0-R1-C4,0,359,11966,65.323974609375,2.909280776977539
E8.0-R1-C3,E10.0-R1-C4,1,359,11966,62.285797119140625,3.150045394897461
E8.0-R1-C3,E10.0-R1-C4,2,359,11966,56.0585823059082,2.9819231033325195
E8.0-R1-C3,E10.0-R1-C4,3,359,11966,64.3773193359375,3.161496162414551
E8.0-R1-C3,E10.0-R1-C4,4,359,11966,60.07740020751953,2.86635684967041
E8.0-R1-C3,E10.0-R1-C4,5,359,11966,59.92703628540039,3.016225814819336
E8.0-R1-C3,E10.0-R1-C4,6,359,11966,65.14361572265625,3.0094451904296875
E8.0-R1-C3,E10.0-R1-C4,7,359,11966,58.93183517456055,2.9603395462036133
E8.0-R1-C3,E10.0-R1-C4,8,359,11966,59.35487365722656,3.0809783935546875
E8.0-R1-C3,E10.0-R1-C4,9,359,11966,60.59205627441406,3.183976173400879
E8.0-R1-C3,E10.0-R1-C4,10,359,11966,64.29241943359375,2.874049186706543
E8.0-R1-C3,E10.0-R1-C4,11,359,11966,61.363441467285156,3.0947885513305664
E8.0-R1-C3,E10.0-R1-C4,12,359,11966,62.51069641113281,3.2405662536621094
E8.0-R1-C3,E10.0-R1-C4,13,359,11966,61.3963737487793,3.1067380905151367
E8.0-R1-C3,E10.0-R1-C4,14,359,11966,60.651588439941406,2.9919052124023438
E8.0-R1-C3,E10.0-R1-C4,15,359,11966,60.40679931640625,2.9576730728149414
E8.0-R1-C3,E10.0-R1-C4,16,359,11966,68.28406524658203,3.401395797729492
E8.0-R1-C3,E10.0-R1-C4,17,359,11966,61.060791015625,3.1500930786132812
E8.0-R1-C3,E10.0-R1-C4,18,359,11966,59.4652099609375,3.0129518508911133
E8.0-R1-C3,E10.0-R1-C4,19,359,11966,62.21088790893555,3.208909034729004
E8.0-R1-C3,E10.0-R1-C4,20,359,11966,60.66571807861328,2.8795881271362305
E8.0-R1-C3,E10.0-R1-C4,21,359,11966,61.43864059448242,3.101167678833008
E8.0-R1-C3,E10.0-R1-C4,22,359,11966,62.50385284423828,3.0106258392333984
E8.0-R1-C3,E10.0-R1-C4,23,359,11966,66.06419372558594,3.2007598876953125
E8.0-R1-C3,E10.0-R1-C4,24,359,11966,57.367122650146484,2.9162416458129883
E8.0-R1-C3,E10.0-R1-C4,25,359,11966,58.516021728515625,3.012661933898926
E8.0-R1-C3,E10.0-R1-C4,26,359,11966,56.881126403808594,2.90169620513916
E8.0-R1-C3,E10.0-R1-C4,27,359,11966,62.691951751708984,3.1043968200683594
E8.0-R1-C3,E10.0-R1-C4,28,359,11966,63.583824157714844,3.379441261291504
E8.0-R1-C3,E10.0-R1-C4,29,359,11966,63.26110076904297,3.3864612579345703
E8.0-R1-C3,E10.0-R1-C4,30,359,11966,69.66419219970703,3.0359573364257812
E8.0-R1-C3,E10.0-R1-C4,31,359,11966,64.5811996459961,3.057218551635742
E8.0-R1-C3,E10.0-R1-C4,32,359,11966,64.84111022949219,3.328282356262207
E8.0-R1-C3,E10.0-R1-C4,33,359,11966,65.97114562988281,2.9794092178344727
E8.0-R1-C3,E10.0-R1-C4,34,359,11966,60.777099609375,3.3437633514404297
E8.0-R1-C3,E10.0-R1-C4,35,359,11966,61.72169876098633,2.8705062866210938
E8.0-R1-C3,E10.0-R1-C4,36,359,11966,66.94890594482422,3.0248842239379883
E8.0-R1-C3,E10.0-R1-C4,37,359,11966,61.00062942504883,3.434324264526367
E8.0-R1-C3,E10.0-R1-C4,38,359,11966,64.5162124633789,3.348984718322754
E8.0-R1-C3,E10.0-R1-C4,39,359,11966,61.85285568237305,3.035914421081543
E8.0-R1-C3,E10.0-R1-C4,40,359,11966,64.72296905517578,3.2414817810058594
E8.0-R1-C3,E10.0-R1-C4,41,359,11966,60.75325012207031,2.856250762939453
E8.0-R1-C3,E10.0-R1-C4,42,359,11966,70.879638671875,3.2148799896240234
E8.0-R1-C3,E10.0-R1-C4,43,359,11966,67.50894927978516,2.994966506958008
E8.0-R1-C3,E10.0-R1-C4,44,359,11966,60.75123596191406,3.3010168075561523
E8.0-R1-C3,E10.0-R1-C4,45,359,11966,58.18355178833008,2.8020401000976562
E8.0-R1-C3,E10.0-R1-C4,46,359,11966,59.45259475708008,2.973125457763672
E8.0-R1-C3,E10.0-R1-C4,47,359,11966,60.775917053222656,3.0822229385375977
E8.0-R1-C3,E10.0-R1-C4,48,359,11966,60.85447692871094,2.948040008544922
E8.0-R1-C3,E10.0-R1-C4,49,359,11966,64.11048126220703,3.1181135177612305
E8.0-R1-C2,E8.0-R2-C1,0,1400,5536,25.086475372314453,0.6765785217285156
E8.0-R1-C2,E8.0-R2-C1,1,1400,5536,26.01860809326172,0.7869024276733398
E8.0-R1-C2,E8.0-R2-C1,2,1400,5536,25.869277954101562,0.7413663864135742
E8.0-R1-C2,E8.0-R2-C1,3,1400,5536,26.50374984741211,0.789515495300293
E8.0-R1-C2,E8.0-R2-C1,4,1400,5536,27.241378784179688,0.6954488754272461
E8.0-R1-C2,E8.0-R2-C1,5,1400,5536,27.16702651977539,0.7337007522583008
E8.0-R1-C2,E8.0-R2-C1,6,1400,5536,26.624208450317383,0.6529951095581055
E8.0-R1-C2,E8.0-R2-C1,7,1400,5536,27.556625366210938,0.7715425491333008
E8.0-R1-C2,E8.0-R2-C1,8,1400,5536,29.81810760498047,0.8135795593261719
E8.0-R1-C2,E8.0-R2-C1,9,1400,5536,24.445846557617188,0.6389570236206055
E8.0-R1-C2,E8.0-R2-C1,10,1400,5536,30.216407775878906,0.8335075378417969
E8.0-R1-C2,E8.0-R2-C1,11,1400,5536,25.572643280029297,0.7529258728027344
E8.0-R1-C2,E8.0-R2-C1,12,1400,5536,28.098588943481445,0.737274169921875
E8.0-R1-C2,E8.0-R2-C1,13,1400,5536,28.296131134033203,0.6965742111206055
E8.0-R1-C2,E8.0-R2-C1,14,1400,5536,27.946094512939453,0.8309497833251953
E8.0-R1-C2,E8.0-R2-C1,15,1400,5536,26.995723724365234,0.6443166732788086
E8.0-R1-C2,E8.0-R2-C1,16,1400,5536,24.199771881103516,0.6435680389404297
E8.0-R1-C2,E8.0-R2-C1,17,1400,5536,25.104347229003906,0.5364255905151367
E8.0-R1-C2,E8.0-R2-C1,18,1400,5536,28.46256446838379,0.7148942947387695
E8.0-R1-C2,E8.0-R2-C1,19,1400,5536,27.548038482666016,0.7346382141113281
E8.0-R1-C2,E8.0-R2-C1,20,1400,5536,27.847610473632812,0.8309535980224609
E8.0-R1-C2,E8.0-R2-C1,21,1400,5536,29.011516571044922,0.8009366989135742
E8.0-R1-C2,E8.0-R2-C1,22,1400,5536,28.26128578186035,0.7774791717529297
E8.0-R1-C2,E8.0-R2-C1,23,1400,5536,26.825551986694336,0.7169885635375977
E8.0-R1-C2,E8.0-R2-C1,24,1400,5536,27.241506576538086,0.7799835205078125
E8.0-R1-C2,E8.0-R2-C1,25,1400,5536,28.009342193603516,0.7484359741210938
E8.0-R1-C2,E8.0-R2-C1,26,1400,5536,25.253582000732422,0.6785783767700195
E8.0-R1-C2,E8.0-R2-C1,27,1400,5536,31.179180145263672,0.8591785430908203
E8.0-R1-C2,E8.0-R2-C1,28,1400,5536,25.66971206665039,0.7866640090942383
E8.0-R1-C2,E8.0-R2-C1,29,1400,5536,28.93585205078125,0.7809381484985352
E8.0-R1-C2,E8.0-R2-C1,30,1400,5536,24.65835189819336,0.7933244705200195
E8.0-R1-C2,E8.0-R2-C1,31,1400,5536,27.8106632232666,0.7484378814697266
E8.0-R1-C2,E8.0-R2-C1,32,1400,5536,25.33022117614746,0.6718578338623047
E8.0-R1-C2,E8.0-R2-C1,33,1400,5536,27.0333251953125,0.6991147994995117
E8.0-R1-C2,E8.0-R2-C1,34,1400,5536,26.081615447998047,0.7620410919189453
E8.0-R1-C2,E8.0-R2-C1,35,1400,5536,27.112144470214844,0.727421760559082
E8.0-R1-C2,E8.0-R2-C1,36,1400,5536,28.17748260498047,0.8096246719360352
E8.0-R1-C2,E8.0-R2-C1,37,1400,5536,28.61370086669922,0.7385654449462891
E8.0-R1-C2,E8.0-R2-C1,38,1400,5536,25.656322479248047,0.730494499206543
E8.0-R1-C2,E8.0-R2-C1,39,1400,5536,29.643585205078125,0.9195213317871094
E8.0-R1-C2,E8.0-R2-C1,40,1400,5536,25.39032745361328,0.6134271621704102
E8.0-R1-C2,E8.0-R2-C1,41,1400,5536,26.203842163085938,0.7458257675170898
E8.0-R1-C2,E8.0-R2-C1,42,1400,5536,25.328914642333984,0.6772060394287109
E8.0-R1-C2,E8.0-R2-C1,43,1400,5536,26.710369110107422,0.6472311019897461
E8.0-R1-C2,E8.0-R2-C1,44,1400,5536,26.560823440551758,0.6066761016845703
E8.0-R1-C2,E8.0-R2-C1,45,1400,5536,25.167789459228516,0.5609321594238281
E8.0-R1-C2,E8.0-R2-C1,46,1400,5536,27.89423370361328,0.700871467590332
E8.0-R1-C2,E8.0-R2-C1,47,1400,5536,25.83349609375,0.7027435302734375
E8.0-R1-C2,E8.0-R2-C1,48,1400,5536,24.232975006103516,0.6823024749755859
E8.0-R1-C2,E8.0-R2-C1,49,1400,5536,25.635051727294922,0.7039041519165039
E8.0-R1-C2,E8.0-R2-C2,0,1400,2212,26.261577606201172,0.7498989105224609
E8.0-R1-C2,E8.0-R2-C2,1,1400,2212,28.695751190185547,0.8102426528930664
E8.0-R1-C2,E8.0-R2-C2,2,1400,2212,24.455886840820312,0.6104936599731445
E8.0-R1-C2,E8.0-R2-C2,3,1400,2212,27.190105438232422,0.8206405639648438
E8.0-R1-C2,E8.0-R2-C2,4,1400,2212,25.502267837524414,0.771270751953125
E8.0-R1-C2,E8.0-R2-C2,5,1400,2212,30.01679229736328,0.9305887222290039
E8.0-R1-C2,E8.0-R2-C2,6,1400,2212,27.067947387695312,0.7356204986572266
E8.0-R1-C2,E8.0-R2-C2,7,1400,2212,28.806987762451172,0.8067035675048828
E8.0-R1-C2,E8.0-R2-C2,8,1400,2212,27.664342880249023,0.8530426025390625
E8.0-R1-C2,E8.0-R2-C2,9,1400,2212,28.544631958007812,0.7881240844726562
E8.0-R1-C2,E8.0-R2-C2,10,1400,2212,33.303192138671875,1.1437301635742188
E8.0-R1-C2,E8.0-R2-C2,11,1400,2212,24.22325897216797,0.6015033721923828
E8.0-R1-C2,E8.0-R2-C2,12,1400,2212,26.293960571289062,0.8466958999633789
E8.0-R1-C2,E8.0-R2-C2,13,1400,2212,27.794076919555664,0.7049350738525391
E8.0-R1-C2,E8.0-R2-C2,14,1400,2212,29.00465965270996,0.7561349868774414
E8.0-R1-C2,E8.0-R2-C2,15,1400,2212,28.52045440673828,0.8512592315673828
E8.0-R1-C2,E8.0-R2-C2,16,1400,2212,26.643001556396484,0.8191938400268555
E8.0-R1-C2,E8.0-R2-C2,17,1400,2212,28.598007202148438,0.9225215911865234
E8.0-R1-C2,E8.0-R2-C2,18,1400,2212,26.206024169921875,0.6498451232910156
E8.0-R1-C2,E8.0-R2-C2,19,1400,2212,28.93816375732422,0.805424690246582
E8.0-R1-C2,E8.0-R2-C2,20,1400,2212,28.47942352294922,0.8230018615722656
E8.0-R1-C2,E8.0-R2-C2,21,1400,2212,31.12588882446289,0.8083305358886719
E8.0-R1-C2,E8.0-R2-C2,22,1400,2212,28.086471557617188,0.8687229156494141
E8.0-R1-C2,E8.0-R2-C2,23,1400,2212,28.081432342529297,0.7842435836791992
E8.0-R1-C2,E8.0-R2-C2,24,1400,2212,28.163881301879883,0.8839902877807617
E8.0-R1-C2,E8.0-R2-C2,25,1400,2212,28.56186294555664,0.77740478515625
E8.0-R1-C2,E8.0-R2-C2,26,1400,2212,29.937450408935547,0.9530935287475586
E8.0-R1-C2,E8.0-R2-C2,27,1400,2212,27.482837677001953,0.8485193252563477
E8.0-R1-C2,E8.0-R2-C2,28,1400,2212,27.96771812438965,0.800023078918457
E8.0-R1-C2,E8.0-R2-C2,29,1400,2212,29.44335174560547,0.8264980316162109
E8.0-R1-C2,E8.0-R2-C2,30,1400,2212,28.13141632080078,0.7450723648071289
E8.0-R1-C2,E8.0-R2-C2,31,1400,2212,31.091739654541016,1.0582542419433594
E8.0-R1-C2,E8.0-R2-C2,32,1400,2212,29.891565322875977,0.8993892669677734
E8.0-R1-C2,E8.0-R2-C2,33,1400,2212,30.281810760498047,0.974370002746582
E8.0-R1-C2,E8.0-R2-C2,34,1400,2212,27.602909088134766,0.8979053497314453
E8.0-R1-C2,E8.0-R2-C2,35,1400,2212,25.59447479248047,0.772608757019043
E8.0-R1-C2,E8.0-R2-C2,36,1400,2212,27.447341918945312,0.8392343521118164
E8.0-R1-C2,E8.0-R2-C2,37,1400,2212,26.656185150146484,0.8051967620849609
E8.0-R1-C2,E8.0-R2-C2,38,1400,2212,28.073448181152344,0.6673374176025391
E8.0-R1-C2,E8.0-R2-C2,39,1400,2212,26.491025924682617,0.6894998550415039
E8.0-R1-C2,E8.0-R2-C2,40,1400,2212,26.507137298583984,0.8676338195800781
E8.0-R1-C2,E8.0-R2-C2,41,1400,2212,30.104915618896484,0.7520771026611328
E8.0-R1-C2,E8.0-R2-C2,42,1400,2212,28.033309936523438,0.9758796691894531
E8.0-R1-C2,E8.0-R2-C2,43,1400,2212,27.914207458496094,0.8425197601318359
E8.0-R1-C2,E8.0-R2-C2,44,1400,2212,27.992834091186523,0.8094167709350586
E8.0-R1-C2,E8.0-R2-C2,45,1400,2212,31.101821899414062,0.8587093353271484
E8.0-R1-C2,E8.0-R2-C2,46,1400,2212,26.185640335083008,0.6834812164306641
E8.0-R1-C2,E8.0-R2-C2,47,1400,2212,28.98771095275879,0.9934787750244141
E8.0-R1-C2,E8.0-R2-C2,48,1400,2212,29.701805114746094,0.8032302856445312
E8.0-R1-C2,E8.0-R2-C2,49,1400,2212,26.018959045410156,0.6728134155273438
E8.0-R1-C2,E8.0-R3-C2,0,1400,1520,20.11396598815918,0.47641754150390625
E8.0-R1-C2,E8.0-R3-C2,1,1400,1520,21.375255584716797,0.48721885681152344
E8.0-R1-C2,E8.0-R3-C2,2,1400,1520,25.75115966796875,0.8420553207397461
E8.0-R1-C2,E8.0-R3-C2,3,1400,1520,23.556243896484375,0.5691957473754883
E8.0-R1-C2,E8.0-R3-C2,4,1400,1520,24.57344627380371,0.665888786315918
E8.0-R1-C2,E8.0-R3-C2,5,1400,1520,22.253582000732422,0.5875997543334961
E8.0-R1-C2,E8.0-R3-C2,6,1400,1520,23.151424407958984,0.5718088150024414
E8.0-R1-C2,E8.0-R3-C2,7,1400,1520,24.35114860534668,0.5407619476318359
E8.0-R1-C2,E8.0-R3-C2,8,1400,1520,25.548751831054688,0.5989017486572266
E8.0-R1-C2,E8.0-R3-C2,9,1400,1520,24.588945388793945,0.5138797760009766
E8.0-R1-C2,E8.0-R3-C2,10,1400,1520,22.521739959716797,0.4471855163574219
E8.0-R1-C2,E8.0-R3-C2,11,1400,1520,23.93951416015625,0.5721206665039062
E8.0-R1-C2,E8.0-R3-C2,12,1400,1520,23.100536346435547,0.6194124221801758
E8.0-R1-C2,E8.0-R3-C2,13,1400,1520,23.27227783203125,0.4805030822753906
E8.0-R1-C2,E8.0-R3-C2,14,1400,1520,24.732925415039062,0.7379522323608398
E8.0-R1-C2,E8.0-R3-C2,15,1400,1520,26.12919807434082,0.7243232727050781
E8.0-R1-C2,E8.0-R3-C2,16,1400,1520,21.192161560058594,0.44942283630371094
E8.0-R1-C2,E8.0-R3-C2,17,1400,1520,22.390644073486328,0.41037845611572266
E8.0-R1-C2,E8.0-R3-C2,18,1400,1520,24.998191833496094,0.6987791061401367
E8.0-R1-C2,E8.0-R3-C2,19,1400,1520,20.911388397216797,0.5634241104125977
E8.0-R1-C2,E8.0-R3-C2,20,1400,1520,25.91103744506836,0.7788972854614258
E8.0-R1-C2,E8.0-R3-C2,21,1400,1520,26.48775863647461,0.554347038269043
E8.0-R1-C2,E8.0-R3-C2,22,1400,1520,19.961273193359375,0.45378780364990234
E8.0-R1-C2,E8.0-R3-C2,23,1400,1520,20.21131134033203,0.5529537200927734
E8.0-R1-C2,E8.0-R3-C2,24,1400,1520,21.79307746887207,0.4997987747192383
E8.0-R1-C2,E8.0-R3-C2,25,1400,1520,24.32707405090332,0.6620731353759766
E8.0-R1-C2,E8.0-R3-C2,26,1400,1520,24.507583618164062,0.7821388244628906
E8.0-R1-C2,E8.0-R3-C2,27,1400,1520,19.517635345458984,0.5370750427246094
E8.0-R1-C2,E8.0-R3-C2,28,1400,1520,23.51022720336914,0.7013912200927734
E8.0-R1-C2,E8.0-R3-C2,29,1400,1520,25.670520782470703,0.7209863662719727
E8.0-R1-C2,E8.0-R3-C2,30,1400,1520,20.87442398071289,0.5259723663330078
E8.0-R1-C2,E8.0-R3-C2,31,1400,1520,21.565181732177734,0.5001659393310547
E8.0-R1-C2,E8.0-R3-C2,32,1400,1520,27.057437896728516,0.7512378692626953
E8.0-R1-C2,E8.0-R3-C2,33,1400,1520,26.468442916870117,0.6971378326416016
E8.0-R1-C2,E8.0-R3-C2,34,1400,1520,22.980087280273438,0.584294319152832
E8.0-R1-C2,E8.0-R3-C2,35,1400,1520,22.722640991210938,0.49477291107177734
E8.0-R1-C2,E8.0-R3-C2,36,1400,1520,24.942546844482422,0.5892677307128906
E8.0-R1-C2,E8.0-R3-C2,37,1400,1520,24.59929656982422,0.7598276138305664
E8.0-R1-C2,E8.0-R3-C2,38,1400,1520,25.682682037353516,0.7059831619262695
E8.0-R1-C2,E8.0-R3-C2,39,1400,1520,23.900171279907227,0.6493902206420898
E8.0-R1-C2,E8.0-R3-C2,40,1400,1520,22.59612274169922,0.553288459777832
E8.0-R1-C2,E8.0-R3-C2,41,1400,1520,21.589115142822266,0.647125244140625
E8.0-R1-C2,E8.0-R3-C2,42,1400,1520,24.327329635620117,0.4786643981933594
E8.0-R1-C2,E8.0-R3-C2,43,1400,1520,28.490530014038086,0.8011083602905273
E8.0-R1-C2,E8.0-R3-C2,44,1400,1520,22.347023010253906,0.5329656600952148
E8.0-R1-C2,E8.0-R3-C2,45,1400,1520,22.22494125366211,0.5243558883666992
E8.0-R1-C2,E8.0-R3-C2,46,1400,1520,22.093448638916016,0.4859800338745117
E8.0-R1-C2,E8.0-R3-C2,47,1400,1520,23.631834030151367,0.6351251602172852
E8.0-R1-C2,E8.0-R3-C2,48,1400,1520,23.07845687866211,0.6281337738037109
E8.0-R1-C2,E8.0-R3-C2,49,1400,1520,26.655712127685547,0.6630945205688477
E8.0-R1-C2,E8.0-R3-C5,0,1400,372,39.53680419921875,1.4075613021850586
E8.0-R1-C2,E8.0-R3-C5,1,1400,372,23.792896270751953,0.8436450958251953
E8.0-R1-C2,E8.0-R3-C5,2,1400,372,32.172630310058594,0.9872112274169922
E8.0-R1-C2,E8.0-R3-C5,3,1400,372,29.18193817138672,0.9139728546142578
E8.0-R1-C2,E8.0-R3-C5,4,1400,372,27.918405532836914,1.1451311111450195
E8.0-R1-C2,E8.0-R3-C5,5,1400,372,31.487030029296875,1.2973613739013672
E8.0-R1-C2,E8.0-R3-C5,6,1400,372,29.686553955078125,1.083430290222168
E8.0-R1-C2,E8.0-R3-C5,7,1400,372,27.75264549255371,0.8828668594360352
E8.0-R1-C2,E8.0-R3-C5,8,1400,372,29.691144943237305,0.9311609268188477
E8.0-R1-C2,E8.0-R3-C5,9,1400,372,26.119415283203125,0.9184856414794922
E8.0-R1-C2,E8.0-R3-C5,10,1400,372,32.59357452392578,1.0574865341186523
E8.0-R1-C2,E8.0-R3-C5,11,1400,372,28.511417388916016,0.9882125854492188
E8.0-R1-C2,E8.0-R3-C5,12,1400,372,27.00568389892578,0.9528408050537109
E8.0-R1-C2,E8.0-R3-C5,13,1400,372,31.449745178222656,0.9068717956542969
E8.0-R1-C2,E8.0-R3-C5,14,1400,372,33.72223663330078,1.4332122802734375
E8.0-R1-C2,E8.0-R3-C5,15,1400,372,20.92462921142578,0.780125617980957
E8.0-R1-C2,E8.0-R3-C5,16,1400,372,30.924381256103516,1.2371129989624023
E8.0-R1-C2,E8.0-R3-C5,17,1400,372,30.059951782226562,1.0273284912109375
E8.0-R1-C2,E8.0-R3-C5,18,1400,372,31.653148651123047,1.2150764465332031
E8.0-R1-C2,E8.0-R3-C5,19,1400,372,32.170963287353516,1.2652397155761719
E8.0-R1-C2,E8.0-R3-C5,20,1400,372,31.616077423095703,1.007105827331543
E8.0-R1-C2,E8.0-R3-C5,21,1400,372,23.409080505371094,0.8043136596679688
E8.0-R1-C2,E8.0-R3-C5,22,1400,372,31.161174774169922,1.244328498840332
E8.0-R1-C2,E8.0-R3-C5,23,1400,372,26.690807342529297,0.9450368881225586
E8.0-R1-C2,E8.0-R3-C5,24,1400,372,26.63864517211914,0.8763628005981445
E8.0-R1-C2,E8.0-R3-C5,25,1400,372,32.178070068359375,0.9711408615112305
E8.0-R1-C2,E8.0-R3-C5,26,1400,372,28.997947692871094,0.9072437286376953
E8.0-R1-C2,E8.0-R3-C5,27,1400,372,26.618946075439453,0.8794546127319336
E8.0-R1-C2,E8.0-R3-C5,28,1400,372,24.430004119873047,0.8270454406738281
E8.0-R1-C2,E8.0-R3-C5,29,1400,372,28.3360538482666,1.211209774017334
E8.0-R1-C2,E8.0-R3-C5,30,1400,372,32.76662826538086,1.2058897018432617
E8.0-R1-C2,E8.0-R3-C5,31,1400,372,28.8052978515625,0.9568376541137695
