cell_type,stage,germ_layer,3,4,5,9,12,14,15,16,17,19,20,21,23,25,26,27,28,30,33,35,37,38,39,41,45,47,48,49,50,54,56,57,59,60,66,67
Roof plate,E9.0,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024174528762323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roof plate,E9.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349550469008762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3079190588084166,0.0,0.0,0.0
Sacral neural crest,E9.5,Ectoderm,0.0,0.0,0.4677727973489278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33996564533857226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somatic motor neuron,E9.0,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323200712177408,0.0,0.0,0.0,0.0,0.0,0.0,0.40619027459249224,0.0,0.0,0.308889739547982,0.0,0.31525268586175853,0.0,0.317227625255088,0.0,0.0,0.30635974052781545,0.0,0.0,0.0,0.0
Somatic motor neuron,E9.5,Ectoderm,0.0,0.0,0.37866691812111253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5707924684614246,0.0,0.0,0.0,0.0,0.0,0.0,0.3058888350731162,0.0,0.0,0.3808271065059656,0.0,0.0,0.0,0.32366810727815737,0.0,0.0,0.43240001559110985,0.0,0.0,0.0,0.0
Spinal cord (cervical),E8.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3185819477555919,0.428819071739098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spinal cord (cervical),E9.0,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4122649587024608,0.0,0.3833956997297974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spinal cord (cervical),E9.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3149682821626612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32462969432982136,0.0,0.0,0.0,0.43684389760659625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spinal cord (lumbar),E9.0,Ectoderm,0.0,0.0,0.6061952349831599,0.0,0.0,0.0,0.0,0.5238886939005098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6558717933834565,0.0,0.0,0.0,0.0,0.36731885254798,0.0,0.0,0.0,0.0,0.0
Spinal cord (lumbar),E9.5,Ectoderm,0.0,0.0,0.4382730354565254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39590997174968817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spinal cord (sacral),E9.5,Ectoderm,0.6170778308543686,0.0,0.5364081570754481,0.0,0.0,0.0,0.0,0.41526648587931697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988035725743298,0.0,0.0,0.0,0.0,0.370542295409181,0.0,0.0,0.0,0.0,0.0
